longitude,latitude,sunshine_category
120.625,-38.375,6
120.875,-38.375,6
121.125,-38.375,6
121.375,-38.375,6
121.625,-38.375,6
121.875,-38.375,6
122.125,-38.375,6
122.375,-38.375,6
122.625,-38.375,6
122.875,-38.375,6
123.125,-38.375,6
123.375,-38.375,6
123.625,-38.375,6
123.875,-38.375,6
124.125,-38.375,6
124.375,-38.375,6
124.625,-38.375,6
124.875,-38.375,6
125.125,-38.375,7
125.375,-38.375,7
125.625,-38.375,7
125.875,-38.375,7
126.125,-38.375,7
126.375,-38.375,7
126.625,-38.375,7
126.875,-38.375,7
127.125,-38.375,7
127.375,-38.375,7
127.625,-38.375,7
127.875,-38.375,7
128.125,-38.375,7
128.375,-38.375,7
128.625,-38.375,7
128.875,-38.375,7
129.125,-38.375,7
129.375,-38.375,7
129.625,-38.375,7
129.875,-38.375,7
130.125,-38.375,7
130.375,-38.375,6
130.625,-38.375,6
130.875,-38.375,6
131.125,-38.375,6
131.375,-38.375,6
131.625,-38.375,6
131.875,-38.375,6
132.125,-38.375,6
132.375,-38.375,6
132.625,-38.375,6
132.875,-38.375,6
133.125,-38.375,6
133.375,-38.375,6
133.625,-38.375,6
133.875,-38.375,6
134.125,-38.375,6
134.375,-38.375,6
134.625,-38.375,6
134.875,-38.375,6
135.125,-38.375,6
135.375,-38.375,6
135.625,-38.375,6
135.875,-38.375,6
136.125,-38.375,6
136.375,-38.375,6
136.625,-38.375,6
136.875,-38.375,6
137.125,-38.375,6
137.375,-38.375,6
137.625,-38.375,6
137.875,-38.375,6
138.125,-38.375,6
138.375,-38.375,6
138.625,-38.375,6
138.875,-38.375,6
139.125,-38.375,6
139.375,-38.375,6
139.625,-38.375,6
139.875,-38.375,6
140.125,-38.375,6
140.375,-38.375,6
140.625,-38.375,6
140.875,-38.375,5
141.125,-38.375,5
141.375,-38.375,5
141.625,-38.375,5
141.875,-38.375,5
142.125,-38.375,5
142.375,-38.375,5
142.625,-38.375,5
142.875,-38.375,5
143.125,-38.375,5
143.375,-38.375,5
143.625,-38.375,5
143.875,-38.375,5
144.125,-38.375,5
144.375,-38.375,5
144.625,-38.375,5
144.875,-38.375,5
145.125,-38.375,5
145.375,-38.375,5
145.625,-38.375,5
145.875,-38.375,5
146.125,-38.375,5
146.375,-38.375,5
146.625,-38.375,6
146.875,-38.375,6
147.125,-38.375,6
147.375,-38.375,6
147.625,-38.375,6
147.875,-38.375,6
148.125,-38.375,6
148.375,-38.375,6
148.625,-38.375,6
148.875,-38.375,6
149.125,-38.375,6
149.375,-38.375,6
149.625,-38.375,6
149.875,-38.375,6
150.125,-38.375,6
150.375,-38.375,6
150.625,-38.375,6
150.875,-38.375,6
151.125,-38.375,6
151.375,-38.375,6
151.625,-38.375,6
151.875,-38.375,6
152.125,-38.375,6
152.375,-38.375,6
152.625,-38.375,6
152.875,-38.375,6
153.125,-38.375,6
153.375,-38.375,6
153.625,-38.375,6
153.875,-38.375,6
154.125,-38.375,6
154.375,-38.375,6
154.625,-38.375,6
154.875,-38.375,6
155.125,-38.375,6
155.375,-38.375,6
155.625,-38.375,6
155.875,-38.375,6
156.125,-38.375,6
111.875,-38.625,6
112.125,-38.625,6
112.375,-38.625,6
112.625,-38.625,6
112.875,-38.625,6
113.125,-38.625,6
113.375,-38.625,6
113.625,-38.625,6
113.875,-38.625,6
114.125,-38.625,6
114.375,-38.625,6
114.625,-38.625,6
114.875,-38.625,6
115.125,-38.625,6
115.375,-38.625,6
115.625,-38.625,6
115.875,-38.625,6
116.125,-38.625,6
116.375,-38.625,6
116.625,-38.625,6
116.875,-38.625,6
117.125,-38.625,6
117.375,-38.625,6
117.625,-38.625,6
117.875,-38.625,6
118.125,-38.625,6
118.375,-38.625,6
118.625,-38.625,6
118.875,-38.625,6
119.125,-38.625,6
119.375,-38.625,6
119.625,-38.625,6
119.875,-38.625,6
120.125,-38.625,6
120.375,-38.625,6
120.625,-38.625,6
120.875,-38.625,6
121.125,-38.625,6
121.375,-38.625,6
121.625,-38.625,6
121.875,-38.625,6
122.125,-38.625,6
122.375,-38.625,6
122.625,-38.625,6
122.875,-38.625,6
123.125,-38.625,6
123.375,-38.625,6
123.625,-38.625,6
123.875,-38.625,6
124.125,-38.625,6
124.375,-38.625,6
124.625,-38.625,6
124.875,-38.625,6
125.125,-38.625,6
125.375,-38.625,7
125.625,-38.625,7
125.875,-38.625,7
126.125,-38.625,7
126.375,-38.625,7
126.625,-38.625,7
126.875,-38.625,7
127.125,-38.625,7
127.375,-38.625,7
127.625,-38.625,7
127.875,-38.625,7
128.125,-38.625,7
128.375,-38.625,7
128.625,-38.625,7
128.875,-38.625,7
129.125,-38.625,7
129.375,-38.625,7
129.625,-38.625,7
129.875,-38.625,7
130.125,-38.625,6
130.375,-38.625,6
130.625,-38.625,6
130.875,-38.625,6
131.125,-38.625,6
131.375,-38.625,6
131.625,-38.625,6
131.875,-38.625,6
132.125,-38.625,6
132.375,-38.625,6
132.625,-38.625,6
132.875,-38.625,6
133.125,-38.625,6
133.375,-38.625,6
133.625,-38.625,6
133.875,-38.625,6
134.125,-38.625,6
134.375,-38.625,6
134.625,-38.625,6
134.875,-38.625,6
135.125,-38.625,6
135.375,-38.625,6
135.625,-38.625,6
135.875,-38.625,6
136.125,-38.625,6
136.375,-38.625,6
136.625,-38.625,6
136.875,-38.625,6
137.125,-38.625,6
137.375,-38.625,6
137.625,-38.625,6
137.875,-38.625,6
138.125,-38.625,6
138.375,-38.625,6
138.625,-38.625,6
138.875,-38.625,6
139.125,-38.625,6
139.375,-38.625,6
139.625,-38.625,6
139.875,-38.625,6
140.125,-38.625,6
140.375,-38.625,6
140.625,-38.625,5
140.875,-38.625,5
141.125,-38.625,5
141.375,-38.625,5
141.625,-38.625,5
141.875,-38.625,5
142.125,-38.625,5
142.375,-38.625,5
142.625,-38.625,5
142.875,-38.625,5
143.125,-38.625,5
143.375,-38.625,5
143.625,-38.625,5
143.875,-38.625,5
144.125,-38.625,5
144.375,-38.625,5
144.625,-38.625,5
144.875,-38.625,5
145.125,-38.625,5
145.375,-38.625,5
145.625,-38.625,5
145.875,-38.625,5
146.125,-38.625,5
146.375,-38.625,5
146.625,-38.625,6
146.875,-38.625,6
147.125,-38.625,6
147.375,-38.625,6
147.625,-38.625,6
147.875,-38.625,6
148.125,-38.625,6
148.375,-38.625,6
148.625,-38.625,6
148.875,-38.625,6
149.125,-38.625,6
149.375,-38.625,6
149.625,-38.625,6
149.875,-38.625,6
150.125,-38.625,6
150.375,-38.625,6
150.625,-38.625,6
150.875,-38.625,6
151.125,-38.625,6
151.375,-38.625,6
151.625,-38.625,6
151.875,-38.625,6
152.125,-38.625,6
152.375,-38.625,6
152.625,-38.625,6
152.875,-38.625,6
153.125,-38.625,6
153.375,-38.625,6
153.625,-38.625,6
153.875,-38.625,6
154.125,-38.625,6
154.375,-38.625,6
154.625,-38.625,6
154.875,-38.625,6
155.125,-38.625,6
155.375,-38.625,6
155.625,-38.625,6
155.875,-38.625,6
156.125,-38.625,6
111.875,-38.875,6
112.125,-38.875,6
112.375,-38.875,6
112.625,-38.875,6
112.875,-38.875,6
113.125,-38.875,6
113.375,-38.875,6
113.625,-38.875,6
113.875,-38.875,6
114.125,-38.875,6
114.375,-38.875,6
114.625,-38.875,6
114.875,-38.875,6
115.125,-38.875,6
115.375,-38.875,6
115.625,-38.875,6
115.875,-38.875,6
116.125,-38.875,6
116.375,-38.875,6
116.625,-38.875,6
116.875,-38.875,6
117.125,-38.875,6
117.375,-38.875,6
117.625,-38.875,6
117.875,-38.875,6
118.125,-38.875,6
118.375,-38.875,6
118.625,-38.875,6
118.875,-38.875,6
119.125,-38.875,6
119.375,-38.875,6
119.625,-38.875,6
119.875,-38.875,6
120.125,-38.875,6
120.375,-38.875,6
120.625,-38.875,6
120.875,-38.875,6
121.125,-38.875,6
121.375,-38.875,6
121.625,-38.875,6
121.875,-38.875,6
122.125,-38.875,6
122.375,-38.875,6
122.625,-38.875,6
122.875,-38.875,6
123.125,-38.875,6
123.375,-38.875,6
123.625,-38.875,6
123.875,-38.875,6
124.125,-38.875,6
124.375,-38.875,6
124.625,-38.875,6
124.875,-38.875,6
125.125,-38.875,6
125.375,-38.875,6
125.625,-38.875,7
125.875,-38.875,7
126.125,-38.875,7
126.375,-38.875,7
126.625,-38.875,7
126.875,-38.875,7
127.125,-38.875,7
127.375,-38.875,7
127.625,-38.875,7
127.875,-38.875,7
128.125,-38.875,7
128.375,-38.875,7
128.625,-38.875,7
128.875,-38.875,7
129.125,-38.875,7
129.375,-38.875,7
129.625,-38.875,7
129.875,-38.875,7
130.125,-38.875,6
130.375,-38.875,6
130.625,-38.875,6
130.875,-38.875,6
131.125,-38.875,6
131.375,-38.875,6
131.625,-38.875,6
131.875,-38.875,6
132.125,-38.875,6
132.375,-38.875,6
132.625,-38.875,6
132.875,-38.875,6
133.125,-38.875,6
133.375,-38.875,6
133.625,-38.875,6
133.875,-38.875,6
134.125,-38.875,6
134.375,-38.875,6
134.625,-38.875,6
134.875,-38.875,6
135.125,-38.875,6
135.375,-38.875,6
135.625,-38.875,6
135.875,-38.875,6
136.125,-38.875,6
136.375,-38.875,6
136.625,-38.875,6
136.875,-38.875,6
137.125,-38.875,6
137.375,-38.875,6
137.625,-38.875,6
137.875,-38.875,6
138.125,-38.875,6
138.375,-38.875,6
138.625,-38.875,6
138.875,-38.875,6
139.125,-38.875,6
139.375,-38.875,6
139.625,-38.875,6
139.875,-38.875,6
140.125,-38.875,5
140.375,-38.875,5
140.625,-38.875,5
140.875,-38.875,5
141.125,-38.875,5
141.375,-38.875,5
141.625,-38.875,5
141.875,-38.875,5
142.125,-38.875,5
142.375,-38.875,5
142.625,-38.875,5
142.875,-38.875,5
143.125,-38.875,5
143.375,-38.875,5
143.625,-38.875,5
143.875,-38.875,5
144.125,-38.875,5
144.375,-38.875,5
144.625,-38.875,5
144.875,-38.875,5
145.125,-38.875,5
145.375,-38.875,5
145.625,-38.875,5
145.875,-38.875,5
146.125,-38.875,5
146.375,-38.875,5
146.625,-38.875,6
146.875,-38.875,6
147.125,-38.875,6
147.375,-38.875,6
147.625,-38.875,6
147.875,-38.875,6
148.125,-38.875,6
148.375,-38.875,6
148.625,-38.875,6
148.875,-38.875,6
149.125,-38.875,6
149.375,-38.875,6
149.625,-38.875,6
149.875,-38.875,6
150.125,-38.875,6
150.375,-38.875,6
150.625,-38.875,6
150.875,-38.875,6
151.125,-38.875,6
151.375,-38.875,6
151.625,-38.875,6
151.875,-38.875,6
152.125,-38.875,6
152.375,-38.875,6
152.625,-38.875,6
152.875,-38.875,6
153.125,-38.875,6
153.375,-38.875,6
153.625,-38.875,6
153.875,-38.875,6
154.125,-38.875,6
154.375,-38.875,6
154.625,-38.875,6
154.875,-38.875,6
155.125,-38.875,6
155.375,-38.875,6
155.625,-38.875,6
155.875,-38.875,6
156.125,-38.875,6
111.875,-39.125,6
112.125,-39.125,6
112.375,-39.125,6
112.625,-39.125,6
112.875,-39.125,6
113.125,-39.125,6
113.375,-39.125,6
113.625,-39.125,6
113.875,-39.125,6
114.125,-39.125,6
114.375,-39.125,6
114.625,-39.125,6
114.875,-39.125,6
115.125,-39.125,6
115.375,-39.125,6
115.625,-39.125,6
115.875,-39.125,6
116.125,-39.125,6
116.375,-39.125,6
116.625,-39.125,6
116.875,-39.125,6
117.125,-39.125,6
117.375,-39.125,6
117.625,-39.125,6
117.875,-39.125,6
118.125,-39.125,6
118.375,-39.125,6
118.625,-39.125,6
118.875,-39.125,6
119.125,-39.125,6
119.375,-39.125,6
119.625,-39.125,6
119.875,-39.125,6
120.125,-39.125,6
120.375,-39.125,6
120.625,-39.125,6
120.875,-39.125,6
121.125,-39.125,6
121.375,-39.125,6
121.625,-39.125,6
121.875,-39.125,6
122.125,-39.125,6
122.375,-39.125,6
122.625,-39.125,6
122.875,-39.125,6
123.125,-39.125,6
123.375,-39.125,6
123.625,-39.125,6
123.875,-39.125,6
124.125,-39.125,6
124.375,-39.125,6
124.625,-39.125,6
124.875,-39.125,6
125.125,-39.125,6
125.375,-39.125,6
125.625,-39.125,6
125.875,-39.125,7
126.125,-39.125,7
126.375,-39.125,7
126.625,-39.125,7
126.875,-39.125,7
127.125,-39.125,7
127.375,-39.125,7
127.625,-39.125,7
127.875,-39.125,7
128.125,-39.125,7
128.375,-39.125,7
128.625,-39.125,7
128.875,-39.125,7
129.125,-39.125,7
129.375,-39.125,7
129.625,-39.125,7
129.875,-39.125,6
130.125,-39.125,6
130.375,-39.125,6
130.625,-39.125,6
130.875,-39.125,6
131.125,-39.125,6
131.375,-39.125,6
131.625,-39.125,6
131.875,-39.125,6
132.125,-39.125,6
132.375,-39.125,6
132.625,-39.125,6
132.875,-39.125,6
133.125,-39.125,6
133.375,-39.125,6
133.625,-39.125,6
133.875,-39.125,6
134.125,-39.125,6
134.375,-39.125,6
134.625,-39.125,6
134.875,-39.125,6
135.125,-39.125,6
135.375,-39.125,6
135.625,-39.125,6
135.875,-39.125,6
136.125,-39.125,6
136.375,-39.125,6
136.625,-39.125,6
136.875,-39.125,6
137.125,-39.125,6
137.375,-39.125,6
137.625,-39.125,6
137.875,-39.125,6
138.125,-39.125,6
138.375,-39.125,6
138.625,-39.125,6
138.875,-39.125,6
139.125,-39.125,6
139.375,-39.125,6
139.625,-39.125,6
139.875,-39.125,5
140.125,-39.125,5
140.375,-39.125,5
140.625,-39.125,5
140.875,-39.125,5
141.125,-39.125,5
141.375,-39.125,5
141.625,-39.125,5
141.875,-39.125,5
142.125,-39.125,5
142.375,-39.125,5
142.625,-39.125,5
142.875,-39.125,5
143.125,-39.125,5
143.375,-39.125,5
143.625,-39.125,5
143.875,-39.125,5
144.125,-39.125,5
144.375,-39.125,5
144.625,-39.125,5
144.875,-39.125,5
145.125,-39.125,5
145.375,-39.125,5
145.625,-39.125,5
145.875,-39.125,5
146.125,-39.125,5
146.375,-39.125,5
146.625,-39.125,6
146.875,-39.125,6
147.125,-39.125,6
147.375,-39.125,6
147.625,-39.125,6
147.875,-39.125,6
148.125,-39.125,6
148.375,-39.125,6
148.625,-39.125,6
148.875,-39.125,6
149.125,-39.125,6
149.375,-39.125,6
149.625,-39.125,6
149.875,-39.125,6
150.125,-39.125,6
150.375,-39.125,6
150.625,-39.125,6
150.875,-39.125,6
151.125,-39.125,6
151.375,-39.125,6
151.625,-39.125,6
151.875,-39.125,6
152.125,-39.125,6
152.375,-39.125,6
152.625,-39.125,6
152.875,-39.125,6
153.125,-39.125,6
153.375,-39.125,6
153.625,-39.125,6
153.875,-39.125,6
154.125,-39.125,6
154.375,-39.125,6
154.625,-39.125,6
154.875,-39.125,6
155.125,-39.125,6
155.375,-39.125,6
155.625,-39.125,6
155.875,-39.125,6
156.125,-39.125,6
111.875,-39.375,6
112.125,-39.375,6
112.375,-39.375,6
112.625,-39.375,6
112.875,-39.375,6
113.125,-39.375,6
113.375,-39.375,6
113.625,-39.375,6
113.875,-39.375,6
114.125,-39.375,6
114.375,-39.375,6
114.625,-39.375,6
114.875,-39.375,6
115.125,-39.375,6
115.375,-39.375,6
115.625,-39.375,6
115.875,-39.375,6
116.125,-39.375,6
116.375,-39.375,6
116.625,-39.375,6
116.875,-39.375,6
117.125,-39.375,6
117.375,-39.375,6
117.625,-39.375,6
117.875,-39.375,6
118.125,-39.375,6
118.375,-39.375,6
118.625,-39.375,6
118.875,-39.375,6
119.125,-39.375,6
119.375,-39.375,6
119.625,-39.375,6
119.875,-39.375,6
120.125,-39.375,6
120.375,-39.375,6
120.625,-39.375,6
120.875,-39.375,6
121.125,-39.375,6
121.375,-39.375,6
121.625,-39.375,6
121.875,-39.375,6
122.125,-39.375,6
122.375,-39.375,6
122.625,-39.375,6
122.875,-39.375,6
123.125,-39.375,6
123.375,-39.375,6
123.625,-39.375,6
123.875,-39.375,6
124.125,-39.375,6
124.375,-39.375,6
124.625,-39.375,6
124.875,-39.375,6
125.125,-39.375,6
125.375,-39.375,6
125.625,-39.375,6
125.875,-39.375,6
126.125,-39.375,7
126.375,-39.375,7
126.625,-39.375,7
126.875,-39.375,7
127.125,-39.375,7
127.375,-39.375,7
127.625,-39.375,7
127.875,-39.375,7
128.125,-39.375,7
128.375,-39.375,7
128.625,-39.375,7
128.875,-39.375,7
129.125,-39.375,7
129.375,-39.375,7
129.625,-39.375,6
129.875,-39.375,6
130.125,-39.375,6
130.375,-39.375,6
130.625,-39.375,6
130.875,-39.375,6
131.125,-39.375,6
131.375,-39.375,6
131.625,-39.375,6
131.875,-39.375,6
132.125,-39.375,6
132.375,-39.375,6
132.625,-39.375,6
132.875,-39.375,6
133.125,-39.375,6
133.375,-39.375,6
133.625,-39.375,6
133.875,-39.375,6
134.125,-39.375,6
134.375,-39.375,6
134.625,-39.375,6
134.875,-39.375,6
135.125,-39.375,6
135.375,-39.375,6
135.625,-39.375,6
135.875,-39.375,6
136.125,-39.375,6
136.375,-39.375,6
136.625,-39.375,6
136.875,-39.375,6
137.125,-39.375,6
137.375,-39.375,6
137.625,-39.375,6
137.875,-39.375,6
138.125,-39.375,6
138.375,-39.375,6
138.625,-39.375,6
138.875,-39.375,6
139.125,-39.375,6
139.375,-39.375,6
139.625,-39.375,5
139.875,-39.375,5
140.125,-39.375,5
140.375,-39.375,5
140.625,-39.375,5
140.875,-39.375,5
141.125,-39.375,5
141.375,-39.375,5
141.625,-39.375,5
141.875,-39.375,5
142.125,-39.375,5
142.375,-39.375,5
142.625,-39.375,5
142.875,-39.375,5
143.125,-39.375,5
143.375,-39.375,5
143.625,-39.375,5
143.875,-39.375,5
144.125,-39.375,5
144.375,-39.375,5
144.625,-39.375,5
144.875,-39.375,5
145.125,-39.375,5
145.375,-39.375,5
145.625,-39.375,5
145.875,-39.375,5
146.125,-39.375,5
146.375,-39.375,5
146.625,-39.375,5
146.875,-39.375,6
147.125,-39.375,6
147.375,-39.375,6
147.625,-39.375,6
147.875,-39.375,6
148.125,-39.375,6
148.375,-39.375,6
148.625,-39.375,6
148.875,-39.375,6
149.125,-39.375,6
149.375,-39.375,6
149.625,-39.375,6
149.875,-39.375,6
150.125,-39.375,6
150.375,-39.375,6
150.625,-39.375,6
150.875,-39.375,6
151.125,-39.375,6
151.375,-39.375,6
151.625,-39.375,6
151.875,-39.375,6
152.125,-39.375,6
152.375,-39.375,6
152.625,-39.375,6
152.875,-39.375,6
153.125,-39.375,6
153.375,-39.375,6
153.625,-39.375,6
153.875,-39.375,6
154.125,-39.375,6
154.375,-39.375,6
154.625,-39.375,6
154.875,-39.375,6
155.125,-39.375,6
155.375,-39.375,6
155.625,-39.375,6
155.875,-39.375,6
156.125,-39.375,6
111.875,-39.625,6
112.125,-39.625,6
112.375,-39.625,6
112.625,-39.625,6
112.875,-39.625,6
113.125,-39.625,6
113.375,-39.625,6
113.625,-39.625,6
113.875,-39.625,6
114.125,-39.625,6
114.375,-39.625,6
114.625,-39.625,6
114.875,-39.625,6
115.125,-39.625,6
115.375,-39.625,6
115.625,-39.625,6
115.875,-39.625,6
116.125,-39.625,6
116.375,-39.625,6
116.625,-39.625,6
116.875,-39.625,6
117.125,-39.625,6
117.375,-39.625,6
117.625,-39.625,6
117.875,-39.625,6
118.125,-39.625,6
118.375,-39.625,6
118.625,-39.625,6
118.875,-39.625,6
119.125,-39.625,6
119.375,-39.625,6
119.625,-39.625,6
119.875,-39.625,6
120.125,-39.625,6
120.375,-39.625,6
120.625,-39.625,6
120.875,-39.625,6
121.125,-39.625,6
121.375,-39.625,6
121.625,-39.625,6
121.875,-39.625,6
122.125,-39.625,6
122.375,-39.625,6
122.625,-39.625,6
122.875,-39.625,6
123.125,-39.625,5
123.375,-39.625,5
123.625,-39.625,5
123.875,-39.625,5
124.125,-39.625,5
124.375,-39.625,5
124.625,-39.625,5
124.875,-39.625,5
125.125,-39.625,5
125.375,-39.625,6
125.625,-39.625,6
125.875,-39.625,6
126.125,-39.625,6
126.375,-39.625,7
126.625,-39.625,7
126.875,-39.625,7
127.125,-39.625,7
127.375,-39.625,7
127.625,-39.625,7
127.875,-39.625,7
128.125,-39.625,7
128.375,-39.625,7
128.625,-39.625,7
128.875,-39.625,7
129.125,-39.625,6
129.375,-39.625,6
129.625,-39.625,6
129.875,-39.625,6
130.125,-39.625,6
130.375,-39.625,6
130.625,-39.625,6
130.875,-39.625,6
131.125,-39.625,6
131.375,-39.625,6
131.625,-39.625,6
131.875,-39.625,6
132.125,-39.625,6
132.375,-39.625,6
132.625,-39.625,6
132.875,-39.625,6
133.125,-39.625,6
133.375,-39.625,6
133.625,-39.625,6
133.875,-39.625,6
134.125,-39.625,6
134.375,-39.625,6
134.625,-39.625,6
134.875,-39.625,6
135.125,-39.625,6
135.375,-39.625,6
135.625,-39.625,6
135.875,-39.625,6
136.125,-39.625,6
136.375,-39.625,6
136.625,-39.625,6
136.875,-39.625,6
137.125,-39.625,6
137.375,-39.625,6
137.625,-39.625,6
137.875,-39.625,6
138.125,-39.625,6
138.375,-39.625,6
138.625,-39.625,6
138.875,-39.625,6
139.125,-39.625,6
139.375,-39.625,6
139.625,-39.625,6
139.875,-39.625,5
140.125,-39.625,5
140.375,-39.625,5
140.625,-39.625,5
140.875,-39.625,5
141.125,-39.625,5
141.375,-39.625,5
141.625,-39.625,5
141.875,-39.625,5
142.125,-39.625,5
142.375,-39.625,5
142.625,-39.625,5
142.875,-39.625,5
143.125,-39.625,5
143.375,-39.625,5
143.625,-39.625,5
143.875,-39.625,5
144.125,-39.625,5
144.375,-39.625,5
144.625,-39.625,5
144.875,-39.625,5
145.125,-39.625,5
145.375,-39.625,5
145.625,-39.625,5
145.875,-39.625,5
146.125,-39.625,5
146.375,-39.625,5
146.625,-39.625,6
146.875,-39.625,6
147.125,-39.625,6
147.375,-39.625,6
147.625,-39.625,6
147.875,-39.625,6
148.125,-39.625,6
148.375,-39.625,6
148.625,-39.625,6
148.875,-39.625,6
149.125,-39.625,6
149.375,-39.625,6
149.625,-39.625,6
149.875,-39.625,6
150.125,-39.625,6
150.375,-39.625,6
150.625,-39.625,6
150.875,-39.625,6
151.125,-39.625,6
151.375,-39.625,6
151.625,-39.625,6
151.875,-39.625,6
152.125,-39.625,6
152.375,-39.625,6
152.625,-39.625,6
152.875,-39.625,6
153.125,-39.625,6
153.375,-39.625,6
153.625,-39.625,6
153.875,-39.625,6
154.125,-39.625,6
154.375,-39.625,6
154.625,-39.625,6
154.875,-39.625,6
155.125,-39.625,6
155.375,-39.625,6
155.625,-39.625,6
155.875,-39.625,6
156.125,-39.625,6
111.875,-39.875,6
112.125,-39.875,6
112.375,-39.875,6
112.625,-39.875,6
112.875,-39.875,6
113.125,-39.875,6
113.375,-39.875,6
113.625,-39.875,6
113.875,-39.875,6
114.125,-39.875,6
114.375,-39.875,6
114.625,-39.875,6
114.875,-39.875,6
115.125,-39.875,6
115.375,-39.875,6
115.625,-39.875,6
115.875,-39.875,6
116.125,-39.875,6
116.375,-39.875,6
116.625,-39.875,6
116.875,-39.875,6
117.125,-39.875,6
117.375,-39.875,6
117.625,-39.875,6
117.875,-39.875,6
118.125,-39.875,6
118.375,-39.875,6
118.625,-39.875,6
118.875,-39.875,6
119.125,-39.875,6
119.375,-39.875,6
119.625,-39.875,6
119.875,-39.875,6
120.125,-39.875,6
120.375,-39.875,6
120.625,-39.875,6
120.875,-39.875,6
121.125,-39.875,6
121.375,-39.875,6
121.625,-39.875,6
121.875,-39.875,6
122.125,-39.875,6
122.375,-39.875,5
122.625,-39.875,5
122.875,-39.875,5
123.125,-39.875,5
123.375,-39.875,5
123.625,-39.875,5
123.875,-39.875,5
124.125,-39.875,5
124.375,-39.875,5
124.625,-39.875,5
124.875,-39.875,5
125.125,-39.875,5
125.375,-39.875,5
125.625,-39.875,5
125.875,-39.875,6
126.125,-39.875,6
126.375,-39.875,6
126.625,-39.875,6
126.875,-39.875,7
127.125,-39.875,7
127.375,-39.875,7
127.625,-39.875,7
127.875,-39.875,7
128.125,-39.875,7
128.375,-39.875,7
128.625,-39.875,6
128.875,-39.875,6
129.125,-39.875,6
129.375,-39.875,6
129.625,-39.875,6
129.875,-39.875,6
130.125,-39.875,6
130.375,-39.875,6
130.625,-39.875,6
130.875,-39.875,6
131.125,-39.875,6
131.375,-39.875,6
131.625,-39.875,6
131.875,-39.875,6
132.125,-39.875,6
132.375,-39.875,6
132.625,-39.875,6
132.875,-39.875,6
133.125,-39.875,6
133.375,-39.875,6
133.625,-39.875,6
133.875,-39.875,6
134.125,-39.875,6
134.375,-39.875,6
134.625,-39.875,6
134.875,-39.875,6
135.125,-39.875,6
135.375,-39.875,6
135.625,-39.875,6
135.875,-39.875,6
136.125,-39.875,6
136.375,-39.875,6
136.625,-39.875,6
136.875,-39.875,6
137.125,-39.875,6
137.375,-39.875,6
137.625,-39.875,6
137.875,-39.875,6
138.125,-39.875,6
138.375,-39.875,6
138.625,-39.875,6
138.875,-39.875,6
139.125,-39.875,6
139.375,-39.875,6
139.625,-39.875,6
139.875,-39.875,5
140.125,-39.875,5
140.375,-39.875,5
140.625,-39.875,5
140.875,-39.875,5
141.125,-39.875,5
141.375,-39.875,5
141.625,-39.875,5
141.875,-39.875,5
142.125,-39.875,5
142.375,-39.875,5
142.625,-39.875,5
142.875,-39.875,5
143.125,-39.875,5
143.375,-39.875,5
143.625,-39.875,5
143.875,-39.875,5
144.125,-39.875,5
144.375,-39.875,5
144.625,-39.875,5
144.875,-39.875,5
145.125,-39.875,5
145.375,-39.875,5
145.625,-39.875,5
145.875,-39.875,5
146.125,-39.875,6
146.375,-39.875,6
146.625,-39.875,6
146.875,-39.875,6
147.125,-39.875,6
147.375,-39.875,6
147.625,-39.875,6
147.875,-39.875,6
148.125,-39.875,6
148.375,-39.875,6
148.625,-39.875,6
148.875,-39.875,6
149.125,-39.875,6
149.375,-39.875,6
149.625,-39.875,6
149.875,-39.875,6
150.125,-39.875,6
150.375,-39.875,6
150.625,-39.875,6
150.875,-39.875,6
151.125,-39.875,6
151.375,-39.875,6
151.625,-39.875,6
151.875,-39.875,6
152.125,-39.875,6
152.375,-39.875,6
152.625,-39.875,6
152.875,-39.875,6
153.125,-39.875,6
153.375,-39.875,6
153.625,-39.875,6
153.875,-39.875,6
154.125,-39.875,6
154.375,-39.875,6
154.625,-39.875,6
154.875,-39.875,6
155.125,-39.875,6
155.375,-39.875,6
155.625,-39.875,6
155.875,-39.875,6
156.125,-39.875,6
111.875,-40.125,5
112.125,-40.125,6
112.375,-40.125,6
112.625,-40.125,6
112.875,-40.125,6
113.125,-40.125,6
113.375,-40.125,6
113.625,-40.125,6
113.875,-40.125,6
114.125,-40.125,6
114.375,-40.125,6
114.625,-40.125,6
114.875,-40.125,6
115.125,-40.125,6
115.375,-40.125,6
115.625,-40.125,6
115.875,-40.125,6
116.125,-40.125,6
116.375,-40.125,6
116.625,-40.125,6
116.875,-40.125,6
117.125,-40.125,6
117.375,-40.125,6
117.625,-40.125,6
117.875,-40.125,6
118.125,-40.125,6
118.375,-40.125,6
118.625,-40.125,6
118.875,-40.125,6
119.125,-40.125,6
119.375,-40.125,6
119.625,-40.125,6
119.875,-40.125,6
120.125,-40.125,6
120.375,-40.125,6
120.625,-40.125,6
120.875,-40.125,6
121.125,-40.125,6
121.375,-40.125,6
121.625,-40.125,5
121.875,-40.125,5
122.125,-40.125,5
122.375,-40.125,5
122.625,-40.125,5
122.875,-40.125,5
123.125,-40.125,4
123.375,-40.125,4
123.625,-40.125,4
123.875,-40.125,4
124.125,-40.125,4
124.375,-40.125,4
124.625,-40.125,4
124.875,-40.125,4
125.125,-40.125,4
125.375,-40.125,5
125.625,-40.125,5
125.875,-40.125,5
126.125,-40.125,6
126.375,-40.125,6
126.625,-40.125,6
